"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Cyperus sanguinolentus","https://id.biodiversity.org.au/node/apni/2893874","Cyperus sanguinolentus","Cyperaceae",,"Flat-sedge","Rare","Near Threatened"
"Cyperus concinnus","https://id.biodiversity.org.au/node/apni/2894628","Cyperus concinnus","Cyperaceae",,"Trim Sedge","Rare","Near Threatened"
"Cyperus castaneus","https://id.biodiversity.org.au/node/apni/2897171","Cyperus castaneus","Cyperaceae",,,"Rare","Near Threatened"
"Hyalosperma stoveae","https://id.biodiversity.org.au/node/apni/2890578","Hyalosperma stoveae","Asteraceae",,"Dwarf Sunray","Rare","Near Threatened"
"Templetonia battii","https://id.biodiversity.org.au/node/apni/2896558","Templetonia battii","Fabaceae",,"Spiny Templetonia","Rare","Near Threatened"
"Najas tenuifolia","https://id.biodiversity.org.au/node/apni/2899774","Najas tenuifolia","Hydrocharitaceae",,"Australian Naiad","Extinct or Endangered","Endangered"
"Triglochin turrifera","https://id.biodiversity.org.au/node/apni/2919776","Triglochin turrifera","Juncaginaceae",,"Tiny Arrowgrass","Vulnerable","Endangered"
"Mesoplodon bowdoini","urn:lsid:biodiversity.org.au:afd.taxon:37fd880e-d846-4cb5-ab31-feb8f7fcc29d","Mesoplodon bowdoini","Ziphiidae",,"Andrews' Beaked Whale","Rare","Near Threatened"
"Baumea laxa","https://id.biodiversity.org.au/node/apni/2898077","Baumea laxa","Cyperaceae",,"Lax Twig-rush","Rare","Near Threatened"
"Citrus glauca","https://id.biodiversity.org.au/node/apni/2919253","Citrus glauca","Rutaceae",,"(Australian) Desert Lime","Vulnerable","Endangered"
"Lichenostomus (Lichenostomus) cratitius occidentalis","urn:lsid:biodiversity.org.au:afd.taxon:2f0ba5dc-5d3e-4532-8ed8-db789af8723c","Lichenostomus cratitius occidentalis","Meliphagidae",,"Purple-gaped Honeyeater","Rare","Near Threatened"
"Irenepharsus phasmatodes","https://id.biodiversity.org.au/node/apni/2892227","Irenepharsus phasmatodes","Brassicaceae",,"Kangaroo Island Cress","Rare","Near Threatened"
"Eucalyptus cretata","https://id.biodiversity.org.au/node/apni/2905518","Eucalyptus cretata","Myrtaceae",,"Darke Peak mallee","Rare","Near Threatened"
"Microeca (Microeca) fascinans fascinans","urn:lsid:biodiversity.org.au:afd.taxon:12959afd-55ac-4ef3-a9d0-4e2347cb6f7d","Microeca (Microeca) fascinans fascinans","Petroicidae",,"Jacky Winter (ml Ranges And South East Ssp)","Rare","Near Threatened"
"Eremophila parvifolia ssp. parvifolia","https://id.biodiversity.org.au/node/apni/2897194","Eremophila parvifolia subsp. parvifolia","Scrophulariaceae",,"Small-leaf Emubush","Rare","Near Threatened"
"Acacia genistifolia","https://id.biodiversity.org.au/node/apni/2901430","Acacia genistifolia","Fabaceae",,"Early Wattle","Extinct or Endangered","Endangered"
"Caladenia hastata","https://id.biodiversity.org.au/node/apni/2891001","Caladenia hastata","Orchidaceae",,"Mellblom's Spider-orchid","Not listed (needs further qualification)","Least Concern/Unknown"
"Corynotheca licrota","https://id.biodiversity.org.au/node/apni/2914737","Corynotheca licrota","Hemerocallidaceae",,"Club-fruit Lily","Rare","Near Threatened"
"Acrobates pygmaeus","urn:lsid:biodiversity.org.au:afd.taxon:14431212-d788-4768-a785-bb7008ddb7a5","Acrobates pygmaeus","Acrobatidae",,"Feathertail Glider","Extinct or Endangered","Endangered"
"Austrostipa multispiculis","https://id.biodiversity.org.au/node/apni/2891764","Austrostipa multispiculis","Poaceae",,"Many-flowered Spear-grass","Rare","Near Threatened"
"Lepidosperma neesii","https://id.biodiversity.org.au/node/apni/2908645","Lepidosperma neesii","Cyperaceae",,"Stiff Rapier-sedge","Vulnerable","Endangered"
"Drysdalia coronoides","urn:lsid:biodiversity.org.au:afd.taxon:a1607acf-1e4d-44a2-995f-dababfd40e89","Drysdalia coronoides","Elapidae",,"White-lipped Snake","Rare","Near Threatened"
"Plegadis falcinellus","urn:lsid:biodiversity.org.au:afd.taxon:fd74a66c-2566-4a49-b46a-8a2a1699f594","Plegadis falcinellus","Threskiornithidae",,"Glossy Ibis","Rare","Near Threatened"
"Neophema (Neonanodes) petrophila","urn:lsid:biodiversity.org.au:afd.taxon:8aa5f0ab-a825-41ef-aaf9-91d4c57ace60","Neophema (Neonanodes) petrophila","Psittacidae",,"Rock Parrot","Rare","Near Threatened"
"Zygophyllum crassissimum","https://id.biodiversity.org.au/taxon/apni/51311406","Roepera crassissima","Zygophyllaceae",,"Thick Twinleaf","Rare","Near Threatened"
"Thysanotus wangariensis","https://id.biodiversity.org.au/node/apni/2904892","Thysanotus wangariensis","Asparagaceae",,"Eyre Peninsula Fringe-lily","Rare","Near Threatened"
"Neophoca cinerea","urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024","Neophoca cinerea","Otariidae",,"Australian Sea-lion","Vulnerable","Endangered"
"Sauropus ramosissimus","https://id.biodiversity.org.au/node/apni/2905036","Sauropus ramosissimus","Phyllanthaceae",,,"Vulnerable","Endangered"
"Diomedea melanophris impavida","NZOR-6-103526","Thalassarche imparvida","Diomedeidae",,"Campbell Albatross","Vulnerable","Endangered"
"Trachymene thysanocarpa","https://id.biodiversity.org.au/node/apni/2912164","Trachymene thysanocarpa","Araliaceae",,"Mallee Trachymene","Rare (needs further qualification)","Near Threatened"
"Thinornis rubricollis","ALA_Thinornis_rubricollis","Thinornis rubricollis",,,"Hooded Plover","Vulnerable","Endangered"
"Varanus varius","urn:lsid:biodiversity.org.au:afd.taxon:6338346a-0f1d-4a49-82e8-5794a16899a8","Varanus varius","Varanidae",,"Lace Monitor","Rare","Near Threatened"
"Thysanotus nudicaulis","https://id.biodiversity.org.au/node/apni/2891471","Thysanotus nudicaulis","Asparagaceae",,,"Extinct or Endangered","Endangered"
"Melaleuca leiocarpa","https://id.biodiversity.org.au/node/apni/2909068","Melaleuca leiocarpa","Myrtaceae",,"Pungent Honey-myrtle","Rare","Near Threatened"
"Wurmbea nilpinna","https://id.biodiversity.org.au/node/apni/2887254","Wurmbea nilpinna","Colchicaceae",,,"Vulnerable","Endangered"
"Schoenus sculptus","https://id.biodiversity.org.au/node/apni/2903833","Schoenus sculptus","Cyperaceae",,"Gimlet Bog-rush","Rare","Near Threatened"
"Caladenia rigida","https://id.biodiversity.org.au/node/apni/2914821","Caladenia rigida","Orchidaceae",,"Spider Orchid","Extinct or Endangered","Endangered"
"Elachanthus glaber","https://id.biodiversity.org.au/node/apni/2906987","Elachanthus glaber","Asteraceae",,"Smooth Elachanth","Rare","Near Threatened"
"Prasophyllum goldsackii","https://id.biodiversity.org.au/node/apni/2904487","Prasophyllum goldsackii","Orchidaceae",,"Goldsack's Leek-orchid","Extinct or Endangered","Endangered"
"Melaleuca squamea","https://id.biodiversity.org.au/node/apni/2893344","Melaleuca squamea","Myrtaceae",,"Scaly-barked Melaleuca","Rare","Near Threatened"
"Phyllangium distylis","https://id.biodiversity.org.au/node/apni/2914569","Phyllangium distylis","Loganiaceae",,"Tiny Mitrewort","Rare","Near Threatened"
"Myriophyllum variifolium","https://id.biodiversity.org.au/node/apni/2917224","Myriophyllum variifolium","Haloragaceae",,"Varied Water-milfoil","Rare","Near Threatened"
"Gahnia clarkei","https://id.biodiversity.org.au/node/apni/2897562","Gahnia clarkei","Cyperaceae",,"Tall Saw-sedge","Rare","Near Threatened"
"Maccullochella macquariensis","urn:lsid:biodiversity.org.au:afd.taxon:1697dd30-7656-4450-a92e-b4c74b62cebc","Maccullochella macquariensis","Percichthyidae",,"Trout Cod","Extinct or Endangered","Endangered"
"Atriplex morrisii","https://id.biodiversity.org.au/node/apni/2896343","Atriplex morrisii","Chenopodiaceae",,,"Vulnerable","Endangered"
"Lachnagrostis punicea subsp. filifolia","https://id.biodiversity.org.au/node/apni/2906398","Lachnagrostis punicea subsp. filifolia","Poaceae",,"Narrow-leaf Blown-grass","Rare","Near Threatened"
"Sternula albifrons","urn:lsid:biodiversity.org.au:afd.taxon:3f0c9473-1850-45b9-84f0-4b5a6c30c071","Sternula albifrons","Laridae",,"Little Tern","Extinct or Endangered","Endangered"
"Polytelis anthopeplus monarchoides","urn:lsid:biodiversity.org.au:afd.taxon:5ba0d9f3-fa07-4577-8ada-a7e3a51b2792","Polytelis anthopeplus monarchoides","Psittacidae",,"Regent Parrot","Vulnerable","Endangered"
"Calocephalus lacteus","https://id.biodiversity.org.au/node/apni/2888928","Calocephalus lacteus","Asteraceae",,"Milky Beauty-heads","Extinct or Endangered","Endangered"
"Diomedea exulans exulans","urn:lsid:biodiversity.org.au:afd.taxon:4eed45a2-d155-4feb-851b-4738b9582a13","Diomedea exulans exulans","Diomedeidae",,"Wandering Albatross","Vulnerable","Endangered"
"Nymphoides geminata","https://id.biodiversity.org.au/node/apni/2901603","Nymphoides geminata","Menyanthaceae",,"Entire Marshwort","Vulnerable","Endangered"
"Actitis hypoleucos","urn:lsid:biodiversity.org.au:afd.taxon:920b5569-aa29-4311-9f33-13bac4512b1d","Actitis hypoleucos","Scolopacidae",,"Common Sandpiper","Rare","Near Threatened"
"Phascogale calura","urn:lsid:biodiversity.org.au:afd.taxon:36b436b1-3dc2-487d-8386-8bf3f3972e40","Phascogale calura","Dasyuridae",,"Red-tailed Phascogale","Extinct or Endangered","Endangered"
"Asplenium bulbiferum subsp. gracillimum","https://id.biodiversity.org.au/node/apni/2910577","Asplenium bulbiferum subsp. gracillimum","Aspleniaceae",,"Mother Spleenwort","Extinct or Endangered","Endangered"
"Prasophyllum catenemum","https://id.biodiversity.org.au/name/apni/205752","Prasophyllum catenemum","Orchidaceae",,,"Extinct or Endangered","Endangered"
"Epthianura (Aurepthianura) crocea crocea","urn:lsid:biodiversity.org.au:afd.taxon:e50978d3-d798-4cf1-913b-2e492fcd6b9e","Epthianura (Aurepthianura) crocea crocea","Meliphagidae",,"Yellow Chat","Extinct or Endangered","Endangered"
"Acacia hemiteles","https://id.biodiversity.org.au/node/apni/2901701","Acacia hemiteles","Fabaceae",,"Broombush","Rare","Near Threatened"
"Petaurus australis australis","ALA_Petaurus_australis_australis","Petaurus australis australis","Petauridae",,"Bellied Glider","Extinct or Endangered","Endangered"
"Delma borea","urn:lsid:biodiversity.org.au:afd.taxon:121451c2-46ee-4a95-9598-5d74717f19a7","Delma borea","Pygopodidae",,"Rusty-topped Delma","Rare","Near Threatened"
"Microcorys macredieana","https://id.biodiversity.org.au/node/apni/2896410","Microcorys macredieana","Lamiaceae",,,"Rare","Near Threatened"
"Dasyurus maculatus","urn:lsid:biodiversity.org.au:afd.taxon:617e069f-eb5c-40ec-a027-f5fd40e5145d","Dasyurus maculatus","Dasyuridae",,"Bindjulang","Extinct or Endangered","Endangered"
"Cyperus concinnus","https://id.biodiversity.org.au/node/apni/2894628","Cyperus concinnus","Cyperaceae",,"Trim Flat-sedge","Rare","Near Threatened"
"Grantiella picta","urn:lsid:biodiversity.org.au:afd.taxon:ffca4ed4-42c1-44a8-b499-7f0930275040","Grantiella picta","Meliphagidae",,"Painted Honeyeater","Rare","Near Threatened"
"Prasophyllum pruinosum","https://id.biodiversity.org.au/name/apni/106077","Prasophyllum pruinosum","Orchidaceae",,"Plum Leek-orchid","Vulnerable","Endangered"
"Caladenia audasii","https://id.biodiversity.org.au/node/apni/2886433","Caladenia audasii","Orchidaceae",,"McIvor Spider Orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Diuris punctata var. punctata","https://id.biodiversity.org.au/name/apni/96378","Diuris punctata var. punctata","Orchidaceae",,"Dotted Double Tails","Extinct or Endangered (needs further qualification)","Endangered"
"Chorizandra australis","https://id.biodiversity.org.au/node/apni/2914250","Chorizandra australis","Cyperaceae",,"Bristle-rush","Extinct or Endangered","Endangered"
"Euphrasia collina subsp. trichocalycina","https://id.biodiversity.org.au/node/apni/2888264","Euphrasia collina subsp. trichocalycina","Scrophulariaceae",,"Purple Eyebright","Extinct or Endangered","Endangered"
"Ranunculus glabrifolius","https://id.biodiversity.org.au/node/apni/2896673","Ranunculus glabrifolius","Ranunculaceae",,"Shining Buttercup","Vulnerable","Endangered"
"Swainsona viridis","https://id.biodiversity.org.au/node/apni/2910487","Swainsona viridis","Fabaceae",,"Creeping Darling Pea","Vulnerable","Endangered"
"Scaevola calendulacea","https://id.biodiversity.org.au/node/apni/2895703","Scaevola calendulacea","Goodeniaceae",,"Dune Fan-flower","Vulnerable","Endangered"
"Thelymitra carnea","https://id.biodiversity.org.au/name/apni/96942","Thelymitra carnea","Orchidaceae",,"Pink Sun Orchid","Rare","Near Threatened"
"Glossostigma sp. Long stout-pedicelled (W.R.Barker 2481)","https://id.biodiversity.org.au/node/apni/8016018","Glossostigma sp. Long stout-pedicelled (W.R.Barker 2481)","Phrymaceae",,,"Vulnerable","Endangered"
"Frankenia cinerea","https://id.biodiversity.org.au/node/apni/2912855","Frankenia cinerea","Frankeniaceae",,,"Rare","Near Threatened"
"Pteropus scapulatus","urn:lsid:biodiversity.org.au:afd.taxon:f8712e3e-3cdb-4d40-aebf-52fcd9cf75c7","Pteropus scapulatus","Pteropodidae",,"Little Red Flying-fox","Rare","Near Threatened"
"Dasyurus geoffroii geoffroii","urn:lsid:biodiversity.org.au:afd.taxon:8ab8d4af-c627-46a4-a38f-1250868efed9","Dasyurus geoffroii geoffroii","Dasyuridae",,"Chuditch","Extinct or Endangered","Endangered"
"Prasophyllum pallidum","https://id.biodiversity.org.au/node/apni/2898209","Prasophyllum pallidum","Orchidaceae",,"Pale Leek Orchid","Rare","Near Threatened"
"Caladenia woolcockiorum","https://id.biodiversity.org.au/node/apni/2887000","Caladenia woolcockiorum","Orchidaceae",,"Woolcock's Spider-orchid","Extinct or Endangered","Endangered"
"Delma desmosa","urn:lsid:biodiversity.org.au:afd.taxon:b6bb9ac8-24d4-4846-9b44-50b62a6eadd7","Delma desmosa","Pygopodidae",,"Banded Delma","Rare","Near Threatened"
"Eubalaena australis","urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418","Eubalaena australis","Balaenidae",,"Southern Right Whale","Vulnerable","Endangered"
"Boronia nana var. pubescens","https://id.biodiversity.org.au/node/apni/2915529","Boronia nana var. pubescens","Rutaceae",,"Dwarf Boronia","Rare","Near Threatened"
"Lerista speciosa","urn:lsid:biodiversity.org.au:afd.taxon:6b0c9733-a6a0-4f2b-bad0-efaab459485b","Lerista speciosa","Scincidae",,"Pale-striped Mulch Slider","Vulnerable","Endangered"
"Thelymitra carnea","https://id.biodiversity.org.au/name/apni/96942","Thelymitra carnea","Orchidaceae",,"Pink Sun Orchid","Rare","Near Threatened"
"Gallinago (Gallinago) hardwickii","urn:lsid:biodiversity.org.au:afd.taxon:6e718a65-6fec-44ec-a09a-ab2a0f2d464b","Gallinago (Gallinago) hardwickii","Scolopacidae",,"Latham's Snipe","Rare","Near Threatened"
"Gastrodia vescula","https://id.biodiversity.org.au/name/apni/117461","Gastrodia vescula","Orchidaceae",,"Lesser Potato Orchid","Vulnerable","Endangered"
"Daviesia sejugata","https://id.biodiversity.org.au/node/apni/2886587","Daviesia sejugata","Fabaceae",,"Disjunct Bitter-pea","Extinct or Endangered","Endangered"
"Euphrasia collina subsp. paludosa","https://id.biodiversity.org.au/node/apni/2917860","Euphrasia collina subsp. paludosa","Scrophulariaceae",,"Swamp Eyebright","Extinct or Endangered","Endangered"
"Gymnoschoenus sphaerocephalus","https://id.biodiversity.org.au/node/apni/2918031","Gymnoschoenus sphaerocephalus","Cyperaceae",,"Button Grass","Extinct or Endangered","Endangered"
"Potamogeton australiensis","https://id.biodiversity.org.au/node/apni/7808489","Potamogeton australiensis","Potamogetonaceae",,"Thin Pondweed","Vulnerable","Endangered"
"Olearia erubescens","https://id.biodiversity.org.au/node/apni/2912204","Olearia erubescens","Asteraceae",,"Moth Daisy-bush","Extinct or Endangered","Endangered"
"Thelymitra orientalis","https://id.biodiversity.org.au/name/apni/230271","Thelymitra orientalis","Orchidaceae",,"Plum Sun-orchid","Rare","Near Threatened"
"Brachyscome melanocarpa","https://id.biodiversity.org.au/taxon/apni/51267833","Brachyscome melanocarpa","Asteraceae",,"Black-seed Daisy","Vulnerable","Endangered"
"Billardiera scandens","https://id.biodiversity.org.au/node/apni/2910137","Billardiera scandens","Pittosporaceae",,"Apple Berry","Rare","Near Threatened"
"Acacia gracilifolia","https://id.biodiversity.org.au/node/apni/2904774","Acacia gracilifolia","Fabaceae",,"Graceful Wattle","Rare","Near Threatened"
"Lagorchestes hirsutus hirsutus","urn:lsid:biodiversity.org.au:afd.taxon:41554a8f-cb49-4cbd-b3b3-984e3e566f81","Lagorchestes hirsutus hirsutus","Macropodidae",,"Mala","Extinct or Endangered","Endangered"
"Coracina (Coracina) papuensis","urn:lsid:biodiversity.org.au:afd.taxon:6503dd70-fd4d-4737-b676-1e228668fe31","Coracina (Coracina) papuensis","Campephagidae",,"White-bellied Cuckoo-shrike","Rare","Near Threatened"
"Botrychium australe","https://id.biodiversity.org.au/node/apni/2903568","Botrychium australe","Ophioglossaceae",,"Austral Moonwort","Extinct or Endangered","Endangered"
"Stipiturus malachurus polionotum","urn:lsid:biodiversity.org.au:afd.taxon:6e9b1dc5-5fa1-4f4c-9064-b2e6121cb0bb","Stipiturus malachurus polionotum","Maluridae",,"Southern Emu-wren (south East Ssp)","Rare","Near Threatened"
"Baumea laxa","https://id.biodiversity.org.au/node/apni/2898077","Baumea laxa","Cyperaceae",,"Lax Twig-rush","Rare","Near Threatened"
"Calytrix smeatoniana","https://id.biodiversity.org.au/node/apni/2912557","Calytrix smeatoniana","Myrtaceae",,"Kangaroo Island Heath-myrtle","Rare","Near Threatened"
"Hypolepis rugosula","https://id.biodiversity.org.au/node/apni/2892445","Hypolepis rugosula","Dennstaedtiaceae",,"Ruddy Ground Fern","Rare","Near Threatened"
"Stipiturus ruficeps","urn:lsid:biodiversity.org.au:afd.taxon:dcd80661-3fff-47b7-b78f-7e6e4e9aabca","Stipiturus ruficeps","Maluridae",,"Rufous-crowned Emu-wren","Rare","Near Threatened"
"Paracaleana disjuncta","https://id.biodiversity.org.au/name/apni/181376","Paracaleana disjuncta","Orchidaceae",,"Little Duck Orchid","Extinct or Endangered","Endangered"
"Ninox (Rhabdoglaux) strenua","urn:lsid:biodiversity.org.au:afd.taxon:c303a58c-ffb9-4bf6-a71b-5e22299c5ee2","Ninox (Rhabdoglaux) strenua","Strigidae",,"Powerful Owl","Extinct or Endangered","Endangered"
"Acacia enterocarpa","https://id.biodiversity.org.au/node/apni/2901643","Acacia enterocarpa","Fabaceae",,"Jumping Jack Wattle","Extinct or Endangered","Endangered"
"Charadrius (Charadrius) leschenaultii","urn:lsid:biodiversity.org.au:afd.taxon:2ec2bf10-dee7-42b5-9a41-d08a3e59705a","Charadrius (Charadrius) leschenaultii","Charadriidae",,"Greater Sand Plover","Rare","Near Threatened"
"Acacia toondulya","https://id.biodiversity.org.au/node/apni/2916132","Acacia toondulya","Fabaceae",,,"Rare","Near Threatened"
"Chondropyxis halophila","https://id.biodiversity.org.au/node/apni/2908641","Chondropyxis halophila","Asteraceae",,"Salt Button-daisy","Rare","Near Threatened"
"Berardius arnuxii","urn:lsid:biodiversity.org.au:afd.taxon:1c040529-c8c3-4e09-aa33-d520ae8f22f2","Berardius arnuxii","Ziphiidae",,"Arnoux's Beaked Whale","Rare","Near Threatened"
"Chaeropus ecaudatus","urn:lsid:biodiversity.org.au:afd.taxon:faef5315-7c0c-472d-9732-0b1ddc3e9e30","Chaeropus ecaudatus","Chaeropodidae",,"Pig-footed Bandicoot","Extinct or Endangered","Endangered"
"Emblema pictum","urn:lsid:biodiversity.org.au:afd.taxon:c1f70a19-5d44-4710-bde4-c2fdb8b23486","Emblema pictum","Estrildidae",,"Painted Finch","Rare","Near Threatened"
"Geranium sp. Linear segments (K.Preiss 128)","https://id.biodiversity.org.au/node/apni/2888776","Geranium sp. Linear segments (K.Preiss 128)","Geraniaceae",,,"Rare","Near Threatened"
"Ozothamnus scaber","https://id.biodiversity.org.au/node/apni/2898659","Ozothamnus scaber","Asteraceae",,"Rough Bush-everlasting","Vulnerable","Endangered"
"Thelymitra malvina","https://id.biodiversity.org.au/name/apni/115870","Thelymitra malvina","Orchidaceae",,"Mauve-tuft Sun-orchid","Extinct or Endangered","Endangered"
"Spiranthes australis","ALA_Spiranthes_australis_sensu_Hook_f","Spiranthes australis sensu Hook.f.","Orchidaceae",,"Austral Ladies Tresses","Rare","Near Threatened"
"Genoplesium morrisii","https://id.biodiversity.org.au/name/apni/66166","Genoplesium morrisii","Orchidaceae",,"Bearded Midge Orchid","Extinct or Endangered","Endangered"
"Phyllanthus calycinus","https://id.biodiversity.org.au/node/apni/2893288","Phyllanthus calycinus","Phyllanthaceae",,"False Boronia","Rare","Near Threatened"
"Cereopsis novaehollandiae","urn:lsid:biodiversity.org.au:afd.taxon:3ea9722f-94e3-40fe-8a17-2ea3e428b2b4","Cereopsis novaehollandiae","Anatidae",,"Cape Barren Goose","Rare","Near Threatened"
"Geijera parviflora","https://id.biodiversity.org.au/node/apni/2919791","Geijera parviflora","Rutaceae",,"Wilga","Rare","Near Threatened"
"Acanthocladium dockeri","https://id.biodiversity.org.au/node/apni/2909228","Acanthocladium dockeri","Asteraceae",,"Spiny Everlasting","Extinct or Endangered","Endangered"
"Spyridium coactilifolium","https://id.biodiversity.org.au/node/apni/2910770","Spyridium coactilifolium","Rhamnaceae",,"Butterfly spyridium","Vulnerable","Endangered"
"Todea barbara","https://id.biodiversity.org.au/node/apni/2916843","Todea barbara","Osmundaceae",,"Austral King-fern","Extinct or Endangered","Endangered"
"Calamanthus cautus","urn:lsid:biodiversity.org.au:afd.taxon:b27c77c1-1c81-4248-8bc2-c3c5d045757b","Calamanthus cautus","Acanthizidae",,"Shy Heathwren","Rare","Near Threatened"
"Prasophyllum constrictum","https://id.biodiversity.org.au/name/apni/87295","Prasophyllum constrictum","Orchidaceae",,"Tawny Leek-orchid","Rare","Near Threatened"
"Cyperus lhotskyanus","https://id.biodiversity.org.au/node/apni/2920418","Cyperus lhotskyanus","Cyperaceae",,"Flat-sedge","Rare","Near Threatened"
"Goodenia anfracta","https://id.biodiversity.org.au/node/apni/2892899","Goodenia anfracta","Goodeniaceae",,,"Rare","Near Threatened"
"Prasophyllum litorale","https://id.biodiversity.org.au/name/apni/117612","Prasophyllum litorale","Orchidaceae",,"Coastal Leek Orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Polytelis alexandrae","urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9","Polytelis alexandrae","Psittacidae",,"Princess Parrot","Vulnerable","Endangered"
"Hemichroa mesembryanthema","https://id.biodiversity.org.au/node/apni/6889179","Surreya mesembryanthema","Amaranthaceae",,"Pigface Hemichroa","Vulnerable","Endangered"
"Pomaderris halmaturina subsp. halmaturina","https://id.biodiversity.org.au/node/apni/2899527","Pomaderris halmaturina subsp. halmaturina","Rhamnaceae",,"Kangaroo Island Pomaderris","Vulnerable","Endangered"
"Pimelea hewardiana","https://id.biodiversity.org.au/node/apni/2917948","Pimelea hewardiana","Thymelaeaceae",,"Forked Rice-flower","Vulnerable","Endangered"
"Veronica gracilis","https://id.biodiversity.org.au/node/apni/2891930","Veronica gracilis","Plantaginaceae",,"Slender Speedwell","Vulnerable","Endangered"
"Gilesia biniflora","https://id.biodiversity.org.au/node/apni/2902456","Gilesia biniflora","Malvaceae",,"Western Tar-vine","Rare","Near Threatened"
"Pterostylis ferruginea","https://id.biodiversity.org.au/name/apni/226095","Pterostylis ferruginea","Orchidaceae",,"Bangham Rustyhood","Extinct or Endangered (needs further qualification)","Endangered"
"Petaurus breviceps","urn:lsid:biodiversity.org.au:afd.taxon:284a0855-14f4-4da8-9fdc-b53009b65796","Petaurus breviceps","Petauridae",,"Sugar Glider","Rare","Near Threatened"
"Thelymitra ixioides","https://id.biodiversity.org.au/name/apni/115549","Thelymitra ixioides","Orchidaceae",,"Dotted Sun Orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Malacocera gracilis","https://id.biodiversity.org.au/node/apni/2920994","Malacocera gracilis","Chenopodiaceae",,"Slender Soft-horns","Vulnerable","Endangered"
"Isolepis producta","https://id.biodiversity.org.au/node/apni/2888198","Isolepis producta","Cyperaceae",,"Nutty Club-rush","Vulnerable","Endangered"
"Senecio helichrysoides","https://id.biodiversity.org.au/node/apni/2894987","Senecio helichrysoides","Asteraceae",,"George's Groundsel","Extinct or Endangered (needs further qualification)","Endangered"
"Sterna (Sterna) hirundo hirundo","urn:lsid:biodiversity.org.au:afd.taxon:73b5aeb1-d35d-4516-87ec-dfbaf273e411","LARIDAE","Laridae",,"Common Tern","Rare","Near Threatened"
"Daviesia pectinata","https://id.biodiversity.org.au/node/apni/2906277","Daviesia pectinata","Fabaceae",,"Thorny Bitter-pea","Rare","Near Threatened"
"Schoenus latelaminatus","https://id.biodiversity.org.au/node/apni/2917819","Schoenus latelaminatus","Cyperaceae",,"Medusa Bog-rush","Vulnerable","Endangered"
"Hovea trisperma","https://id.biodiversity.org.au/node/apni/2895730","Hovea trisperma","Fabaceae",,"Common Hovea","Vulnerable","Endangered"
"Zostera muelleri subsp. mucronata","https://id.biodiversity.org.au/node/apni/2914529","Zostera muelleri subsp. mucronata","Zosteraceae",,"Garweed","Rare","Near Threatened"
"Melaleuca nanophylla","https://id.biodiversity.org.au/node/apni/2920848","Melaleuca nanophylla","Myrtaceae",,"Dwarf-leaf Honey-myrtle","Rare","Near Threatened"
"Neophema (Neonanodes) elegans","urn:lsid:biodiversity.org.au:afd.taxon:597261d9-ba8a-499e-a83c-fa19f774a5a3","Neophema (Neonanodes) elegans","Psittacidae",,"Elegant Parrot","Rare","Near Threatened"
"Mitrasacme pilosa var. pilosa","https://id.biodiversity.org.au/node/apni/2895485","Mitrasacme pilosa var. pilosa","Loganiaceae",,"Hairy Mitrewort","Vulnerable","Endangered"
"Schoenus lepidosperma subsp. lepidosperma","https://id.biodiversity.org.au/node/apni/2894581","Schoenus lepidosperma subsp. lepidosperma","Cyperaceae",,"Slender Bog-rush","Rare","Near Threatened"
"Notomys longicaudatus","urn:lsid:biodiversity.org.au:afd.taxon:b90c3bf4-a12a-4123-9ae6-d798cb716380","Notomys longicaudatus","Muridae",,"Long-tailed Hopping-mouse","Extinct or Endangered","Endangered"
"Brachyscome breviscapis","https://id.biodiversity.org.au/node/apni/2906238","Brachyscome breviscapis","Asteraceae",,"Short-stem Daisy","Rare","Near Threatened"
"Cinclosoma (Malleeavis) castanotum castanotum","ALA_Cinclosoma_Malleeavis_castanotum_castanotum","Cinclosoma (Malleeavis) castanotum castanotum",,,"Chestnut Quail-thrush","Rare","Near Threatened"
"Leipoa ocellata","urn:lsid:biodiversity.org.au:afd.taxon:75e63252-bc20-4a58-9c5c-9399de34f846","Leipoa ocellata","Megapodiidae",,"Malleefowl","Vulnerable","Endangered"
"Antechinus flavipes","urn:lsid:biodiversity.org.au:afd.taxon:a581c303-95b9-4e2f-8fdc-103e394dd85f","Antechinus flavipes","Dasyuridae",,"Yellow-footed Antechinus","Vulnerable","Endangered"
"Scutellaria humilis","https://id.biodiversity.org.au/node/apni/2895918","Scutellaria humilis","Lamiaceae",,"Australian Skullcap","Rare","Near Threatened"
"Ctenophorus mckenziei","urn:lsid:biodiversity.org.au:afd.taxon:e124b97d-cef7-4771-abd6-3ef8a14f48e0","Ctenophorus mckenziei","Agamidae",,"Mckenzie's Dragon","Rare","Near Threatened"
"Hovea heterophylla","https://id.biodiversity.org.au/node/apni/2895551","Hovea heterophylla","Fabaceae",,"Common Hovea","Vulnerable","Endangered"
